FIRST,LAST,NICKNAME,URL
Rinat,Fakhretdinov,Gladiator,http://ufcstats.com/fighter-details/8f765fd5775a8873
Maiquel,Falcao,Big Rig,http://ufcstats.com/fighter-details/d58478ded5534695
Pedro,Falcao,Pedrinho,http://ufcstats.com/fighter-details/f7be1db194e03d7e
Brodie,Farber,,http://ufcstats.com/fighter-details/91d73ee59347ac16
Joao Paulo,Faria,,http://ufcstats.com/fighter-details/04e9955f33e0c267
Kalindra,Faria,,http://ufcstats.com/fighter-details/27b164b0d1833df0
Jair,Farias,Chosen,http://ufcstats.com/fighter-details/431262bbc69215dc
Chance,Farrar,,http://ufcstats.com/fighter-details/49c7236c737d7e59
Rico,Farrington,The Triggerman,http://ufcstats.com/fighter-details/f89e6e66b9b112de
Kelly,Faszholz,,http://ufcstats.com/fighter-details/9c42a0de8e012870
Rodney,Faverus,,http://ufcstats.com/fighter-details/5af26b3201690d29
Paul,Felder,The Irish Dragon,http://ufcstats.com/fighter-details/e5010b1b94ca5755
Carlos,Felipe,Boi,http://ufcstats.com/fighter-details/a2ea77e974c5889f
JP,Felty,,http://ufcstats.com/fighter-details/954e3f4e2b0e6510
Feng,Pengchao,,http://ufcstats.com/fighter-details/86597694317e5e1b
Feng,Xiaocan,,http://ufcstats.com/fighter-details/c940b42df95bbd28
Kevin,Ferguson,Kimbo Slice,http://ufcstats.com/fighter-details/27541033b97c076d
Rhadi,Ferguson,,http://ufcstats.com/fighter-details/15f4550e017f6c7d
Tony,Ferguson,El Cucuy,http://ufcstats.com/fighter-details/22a92d7f62195791
Josh,Ferguson,Taz,http://ufcstats.com/fighter-details/b0f316c60f8d3b47
CJ,Fernandes,,http://ufcstats.com/fighter-details/979f7edbb6980b0d
Bibiano,Fernandes,,http://ufcstats.com/fighter-details/cbc071cb20ea59c7
Gabriella,Fernandes,Gabi,http://ufcstats.com/fighter-details/a6eb54ae17a551be
Kaue,Fernandes,,http://ufcstats.com/fighter-details/ec13c393d029297d
Emily,Fernandez,,http://ufcstats.com/fighter-details/7ee1babb99f30115
Luke,Fernandez,,http://ufcstats.com/fighter-details/d62e280d0f7b6d6f
Lucas,Fernando,,http://ufcstats.com/fighter-details/3df223aeaacecf3f
Alexandre,Ferreira,Cacareco,http://ufcstats.com/fighter-details/28ba5f27e473420c
Cezar,Ferreira,Mutante,http://ufcstats.com/fighter-details/dbc17725b887860a
Diego,Ferreira,,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Erisson,Ferreira,Gato,http://ufcstats.com/fighter-details/1c2a8915f8431507
Brunno,Ferreira,The Hulk,http://ufcstats.com/fighter-details/1e719d4b676dc19a
Scott,Ferrozzo,The Pitbull,http://ufcstats.com/fighter-details/977081bc01197656
Timo,Feucht,,http://ufcstats.com/fighter-details/8c21eb9fd7c4c203
Andre,Fialho,,http://ufcstats.com/fighter-details/33efaf2d0941cfcf
Drew,Fickett,The Master,http://ufcstats.com/fighter-details/d814f5192e58fb2f
Scott,Fiedler,,http://ufcstats.com/fighter-details/0ec821423baa26bd
Ron,Fields,Killing,http://ufcstats.com/fighter-details/6e380a4d73ab4f0e
Michal,Figlak,Mad Dog,http://ufcstats.com/fighter-details/b4c57a8c2b773e82
Deiveson,Figueiredo,Deus da Guerra,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5
Francisco,Figueiredo,Sniper,http://ufcstats.com/fighter-details/cdadae5363b66eef
Anthony,Figueroa,,http://ufcstats.com/fighter-details/daff32bc96d1eabf
Edwin,Figueroa,El Feroz,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8
Jonathan,Figueroa,El Picante,http://ufcstats.com/fighter-details/2226445c4a196dc8
Paulo,Filho,,http://ufcstats.com/fighter-details/2abdead94ce73552
Jafel,Filho,Pastor,http://ufcstats.com/fighter-details/65adf3856c4d9256
Andre,Fili,Touchy,http://ufcstats.com/fighter-details/8fd808923cffff82
Mirko,Filipovic,Cro Cop,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d
Brady,Fink,,http://ufcstats.com/fighter-details/997b4f52f76a0b53
Jesse,Finney,,http://ufcstats.com/fighter-details/0496cdac0bc9edd8
Jan,Finney,Cuddles,http://ufcstats.com/fighter-details/3317823959d32a05
Torrez,Finney,The Punisher,http://ufcstats.com/fighter-details/fbb60f24af5d5a02
Luigi,Fioravanti,,http://ufcstats.com/fighter-details/9583662df31d943f
Nick,Fiore,,http://ufcstats.com/fighter-details/036e96c1c12b8a59
Manon,Fiorot,The Beast,http://ufcstats.com/fighter-details/34ff304266360297
Luiz,Firmino,Buscape,http://ufcstats.com/fighter-details/16d09e800ad7ec79
Spencer,Fisher,The King,http://ufcstats.com/fighter-details/f34312c2ccfa0e00
Chris,Fishgold,,http://ufcstats.com/fighter-details/bebb4ae55ac2bf6f
Bryanna,Fissori,,http://ufcstats.com/fighter-details/5517bd590dbbe1f8
Jon,Fitch,,http://ufcstats.com/fighter-details/6f018c039b4d5d80
Isi,Fitikefu,Doxz,http://ufcstats.com/fighter-details/b8dc5fbf8338adc5
Rafael,Fiziev,Ataman,http://ufcstats.com/fighter-details/c814b4c899793af6
Colin,Fletcher,The Freakshow,http://ufcstats.com/fighter-details/7d09200f6a77b20e
AJ,Fletcher,The Ghost,http://ufcstats.com/fighter-details/725b1abc9a39d873
Nathan,Fletcher,,http://ufcstats.com/fighter-details/a2d342ffc83913ed
Jimmy,Flick,The Brick,http://ufcstats.com/fighter-details/09e62c450e754913
Luke,Flores,,http://ufcstats.com/fighter-details/b5f44dcb863f595b
Ty,Flores,Big Medicine,http://ufcstats.com/fighter-details/4bb0f74d5e26f89a
Alejandro,Flores,El Gallito,http://ufcstats.com/fighter-details/d23d5960ac5e117c
Kenny,Florian,KenFlo,http://ufcstats.com/fighter-details/cb139171ed1b69fe
Darrius,Flowers,Beast Mode,http://ufcstats.com/fighter-details/65db4065e2bc107d
Cody,Floyd,,http://ufcstats.com/fighter-details/8164250600b7c91b
Bobby,Flynn,,http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a
Caros,Fodor,The Future,http://ufcstats.com/fighter-details/01d2ed8c502e3828
Mal,Foki,Twin Tiger,http://ufcstats.com/fighter-details/fa534853eb195270
Matt,Foki,Twin Tiger,http://ufcstats.com/fighter-details/5de61b03868035ff
AJ,Fonseca,,http://ufcstats.com/fighter-details/0adf1aacda5e26ac
Rob,Font,,http://ufcstats.com/fighter-details/05339613bf8e9808
Claudionor,Fontinelle,,http://ufcstats.com/fighter-details/7a82635ffa9b59fe
Jesse,Forbes,Kid Hercules,http://ufcstats.com/fighter-details/947eccadb72f4f6f
Sterling,Ford,,http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb
Codale,Ford,Crunch Time,http://ufcstats.com/fighter-details/5340123d826ceadb
Raheam,Forest,Rambo,http://ufcstats.com/fighter-details/90390dd1b0791e7f
Jussier,Formiga,,http://ufcstats.com/fighter-details/b102c26727306ab6
Carol,Foro,Anabelle,http://ufcstats.com/fighter-details/77ba5b2939c4018b
Renee,Forte,,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
Brianna,Fortino,The Bull,http://ufcstats.com/fighter-details/b53c46f613f6f248
Marcel,Fortuna,,http://ufcstats.com/fighter-details/d761b3766e38c5db
Brian,Foster,The Foster Boy,http://ufcstats.com/fighter-details/3dc3022232b79c7a
Xavier,Foupa-Pokam,Professor X,http://ufcstats.com/fighter-details/ec33146e43e58933
Mason,Fowler,,http://ufcstats.com/fighter-details/d745d4146be48679
Brandon,Foxworth,,http://ufcstats.com/fighter-details/f65a0eb902f9476b
Hermes,Franca,,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
Glaico,Franca Moreira,Nego,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21
Francisco,France,Kiko,http://ufcstats.com/fighter-details/ecfdbf38681a59ba
John,Franchi,,http://ufcstats.com/fighter-details/b9532d815060de7f
Felipe,Franco,Negao,http://ufcstats.com/fighter-details/e564146b9cf6dbef
Rich,Franklin,Ace,http://ufcstats.com/fighter-details/d897897060f10a3a
Xavier,Franklin,Mr. Benjamin,http://ufcstats.com/fighter-details/90957a918e26bf9c
Zoila,Frausto,Warrior Princess,http://ufcstats.com/fighter-details/040d3b4c735541aa
Stephanie,Frausto,Lil Bovy,http://ufcstats.com/fighter-details/fee02819a271c050
Zane,Frazier,Nasty,http://ufcstats.com/fighter-details/d3711d3784b76255
Gary,Frazier,,http://ufcstats.com/fighter-details/3beeeafcbc8b4cbc
Justin,Frazier,The Grizzly Bear,http://ufcstats.com/fighter-details/78863e4a28204a6b
Ian,Freeman,The Machine,http://ufcstats.com/fighter-details/b4bc2e3353a770b5
Jason,Freeman,,http://ufcstats.com/fighter-details/5870bd1eadf4f322
Kennedy,Freeman,The Machine 2.0,http://ufcstats.com/fighter-details/63d071997c75e3fd
Denzel,Freeman,Luke Fox,http://ufcstats.com/fighter-details/b5c19c34f12c917e
Willamy,Freire,Chiquerim,http://ufcstats.com/fighter-details/f1f37d667bcd0d27
Patricio,Freire,Pitbull,http://ufcstats.com/fighter-details/98a58c26c5b1ed17
Patricky,Freire,Pitbull,http://ufcstats.com/fighter-details/90e6dde9113830bd
Jeremy,Freitag,,http://ufcstats.com/fighter-details/a47e9ec288c91067
Rafael,Freitas,Capoeira,http://ufcstats.com/fighter-details/14b9e0f2679a2205
Donavon,Frelow,,http://ufcstats.com/fighter-details/9aa56f004b2bca07
Josh,Fremd,,http://ufcstats.com/fighter-details/ca43de99b07b6b40
Clay,French,,http://ufcstats.com/fighter-details/73321668ff977f1b
Mike,French,,http://ufcstats.com/fighter-details/756f45905fb20cb5
Matt,Frevola,The SteamRolla,http://ufcstats.com/fighter-details/dccb63727f2f5f74
Jinh Yu,Frey,,http://ufcstats.com/fighter-details/d05cb1e8d1b885d8
Artem,Frolov,,http://ufcstats.com/fighter-details/ee704df0afd74558
Sarah,Frota,A Treta,http://ufcstats.com/fighter-details/1641ef250e9de19b
Daniel,Frunza,,http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68
Don,Frye,The Predator,http://ufcstats.com/fighter-details/271fe91f4ba9d2c5
Allen,Frye Jr.,,http://ufcstats.com/fighter-details/73a78713bd899f4c
Tony,Fryklund,The Freak,http://ufcstats.com/fighter-details/253de74457bd6374
Adam,Fugitt,,http://ufcstats.com/fighter-details/a01a62132460a98d
Jesse,Fujarczyk,The Ronin,http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c
Katsuhisa,Fujii,Shamoji,http://ufcstats.com/fighter-details/d71d968dc6ecfdaf
Megumi,Fujii,Mega Megu,http://ufcstats.com/fighter-details/fb6c531726447ff3
Kazuyuki,Fujita,Ironhead,http://ufcstats.com/fighter-details/b1605ea39fba6af6
Keisuke,Fujiwara,,http://ufcstats.com/fighter-details/ccd58ff71e260ed5
Riki,Fukuda,,http://ufcstats.com/fighter-details/7c35f869033901ae
Masio,Fullen,Lobo,http://ufcstats.com/fighter-details/4638cc6479cc0afe
Travis,Fulton,The Ironman,http://ufcstats.com/fighter-details/911fb265462f0d94
Sam,Fulton,,http://ufcstats.com/fighter-details/1f5f75658551f2d3
Masakatsu,Funaki,,http://ufcstats.com/fighter-details/aa3153a9941b4d44
Ricardo,Funch,Golden Boy,http://ufcstats.com/fighter-details/e9e1acc96536bb4f
Katsuaki,Furuki,,http://ufcstats.com/fighter-details/c3e2eca94b2320bc
James,Gabert,,http://ufcstats.com/fighter-details/fcd8b623892b9a10
Gustavo,Gabriel,,http://ufcstats.com/fighter-details/fe98f86284a6eeb3
Claudia,Gadelha,Claudinha,http://ufcstats.com/fighter-details/ec34349e7dffcde7
Alavutdin,Gadjiev,,http://ufcstats.com/fighter-details/a7a79b8efbceaaac
Magomed,Gadzhiyasulov,,http://ufcstats.com/fighter-details/6e344b71421103da
Justin,Gaethje,The Highlight,http://ufcstats.com/fighter-details/9e8f6c728eb01124
Sheila,Gaff,The German Tank,http://ufcstats.com/fighter-details/837d30395faca41e
Muin,Gafurov,Tajik,http://ufcstats.com/fighter-details/a54660deb6a8489c
Mitch,Gagnon,,http://ufcstats.com/fighter-details/b8592b4a383696cd
Brandon,Gaines,,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2
Travis,Galbraith,The Gladiator,http://ufcstats.com/fighter-details/06dc1a58663579d2
Dave,Galera,Scarecrow,http://ufcstats.com/fighter-details/0876d21328cf4a45
Zelg,Galesic,Benkei,http://ufcstats.com/fighter-details/8a1b4330c7957961
Mickey,Gall,,http://ufcstats.com/fighter-details/9e50097a89442158
Daniel,Gallemore,Big Kansas,http://ufcstats.com/fighter-details/96706c75a2b14164
Tom,Gallicchio,Da Tank,http://ufcstats.com/fighter-details/cc81c92fe2254935
Turrell,Galloway,,http://ufcstats.com/fighter-details/7e654edcddd71550
Eric,Galvan,,http://ufcstats.com/fighter-details/ad3fdba28a7540cf
Andre,Galvao,,http://ufcstats.com/fighter-details/45fe6765c56d8018
Marcos,Galvao,Loro,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5
Lucas,Gamaza,,http://ufcstats.com/fighter-details/289a3b69b85da7cd
Joey,Gambino,The Raging Warrior,http://ufcstats.com/fighter-details/10559c53de0b950e
Manvel,Gamburyan,The Anvil,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
Mateusz,Gamrot,Gamer,http://ufcstats.com/fighter-details/72db2a14ffa73ece
Shamil,Gamzatov,,http://ufcstats.com/fighter-details/0d980975001ae3d8
Ryan,Gandra,Problema,http://ufcstats.com/fighter-details/e463ce0a2ca474f4
Ariel,Gandulla,,http://ufcstats.com/fighter-details/41904fc4d3f5bffc
Ciryl,Gane,Bon Gamin,http://ufcstats.com/fighter-details/787bb1f087ccff8a
Sean,Gannon,The Cannon,http://ufcstats.com/fighter-details/6d7886b094b471ac
Tommy,Gantt,,http://ufcstats.com/fighter-details/de83f920fd302871
Junye,Gao,,http://ufcstats.com/fighter-details/8b27d25ce0221d60
Eduardo,Garagorri,,http://ufcstats.com/fighter-details/7bde387d50829adf
Cody,Garbrandt,No Love,http://ufcstats.com/fighter-details/d8c7c61b176e3994
Leonard,Garcia,Bad Boy,http://ufcstats.com/fighter-details/917e53fa0adea0d3
Edgar,Garcia,,http://ufcstats.com/fighter-details/8d49545dadf9b919
Alejandro,Garcia,Alex,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da
Alex,Garcia,The Dominican Nightmare,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
Nick,Garcia,Nitro,http://ufcstats.com/fighter-details/8a04d94dfcfab159
Steve,Garcia,Mean Machine,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
Elias,Garcia,,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
Rafa,Garcia,Gifted,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
Fernie,Garcia,,http://ufcstats.com/fighter-details/9e92e1ca498d7244
Rulon,Gardner,,http://ufcstats.com/fighter-details/4f7e290e71d60f87
David,Gardner,,http://ufcstats.com/fighter-details/70167689d6a01793
Pablo,Garza,The Scarecrow,http://ufcstats.com/fighter-details/8e5bfd4e82352340
Azamat,Gashimov,,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
Brian,Gassaway,,http://ufcstats.com/fighter-details/e4770d5ed44a3970
Kelvin,Gastelum,,http://ufcstats.com/fighter-details/8c0580d4fff106c1
Willie,Gates,,http://ufcstats.com/fighter-details/6ded9184b2284645
Melissa,Gatto,,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
Sean,Gauci,,http://ufcstats.com/fighter-details/d758f272d94f5866
Louis,Gaudinot,Goodnight,http://ufcstats.com/fighter-details/b72a60a0cadff408
Ateba,Gautier,The Silent Assassin,http://ufcstats.com/fighter-details/2f815ed5f8278ba6
Manuel,Gaxhja,,http://ufcstats.com/fighter-details/618643d0d5c0631d
Shamil,Gaziev,,http://ufcstats.com/fighter-details/6747ccd6d1acd266
Charlene,Gellner,Princess,http://ufcstats.com/fighter-details/effd0b70e6749ab2
Chad,George,Savage,http://ufcstats.com/fighter-details/14e797332ea32cdb
Paul,Georgieff,,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
Brian,Geraghty,Duke,http://ufcstats.com/fighter-details/15edcf67ccf5be84
Derek,Getzel,The Pretzel,http://ufcstats.com/fighter-details/42883268854b78be
Karine,Gevorgyan,The Princess,http://ufcstats.com/fighter-details/2db0c114414d4f06
Yanis,Ghemmouri,The Desert Warrior,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
Darrel,Gholar,,http://ufcstats.com/fighter-details/a24e080000fa7a35
Tiki,Ghosn,,http://ufcstats.com/fighter-details/cb6783c39c01d896
Christos,Giagos,The Spartan,http://ufcstats.com/fighter-details/de45aaae23dfa392
Joe,Giannetti,,http://ufcstats.com/fighter-details/946db8a378903cc3
Nick,Gibbons,,http://ufcstats.com/fighter-details/96a221341035b701
James,Giboo,,http://ufcstats.com/fighter-details/f74e037b97917027
Lance,Gibson,Fearless,http://ufcstats.com/fighter-details/63eedfcc73071d41
Lee,Gibson,Lethal,http://ufcstats.com/fighter-details/69db199087a1a792
Cody,Gibson,The Renegade,http://ufcstats.com/fighter-details/700a674c042b7a96
Chase,Gibson,El Guero,http://ufcstats.com/fighter-details/09439946214993bc
Kenny,Giddens,,http://ufcstats.com/fighter-details/db8b800176d26f6e
Thomas,Gifford,The Young Lion,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
Joseph,Gigliotti,Capo,http://ufcstats.com/fighter-details/83825fad27ab3581
Joey,Gilbert,,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
Trevin,Giles,,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
Kultar,Gill,Black Mamba,http://ufcstats.com/fighter-details/42c96a9c4802e2e1
Jesse,Gillespie,,http://ufcstats.com/fighter-details/160b931119c1bf91
Gregor,Gillespie,The Gift,http://ufcstats.com/fighter-details/84ff027394f7e470
Jason,Gilliam,,http://ufcstats.com/fighter-details/91720876db0ee468
Micheal,Gillmore,The Gentleman,http://ufcstats.com/fighter-details/ce175eaafe867d1f
Krishaun,Gilmore,,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1
Alex,Gilpin,,http://ufcstats.com/fighter-details/762c69860eef65d8
Bob,Gilstrap,,http://ufcstats.com/fighter-details/c96518b7f6881004
Max,Gimenis,,http://ufcstats.com/fighter-details/6a311920edd73c85
Eperaim,Ginting,The Wolfman,http://ufcstats.com/fighter-details/bad8ed7d714f1493
Demetrius,Gioulacos,,http://ufcstats.com/fighter-details/a58114c6dd0add64
Billy,Giovanella,Wolverine,http://ufcstats.com/fighter-details/c1ea31a904fe08a9
He-Man,Gipson,,http://ufcstats.com/fighter-details/3e03cec9767d37e6
Israel,Giron,El Rojo,http://ufcstats.com/fighter-details/4b4f6abdce986be6
Brandon,Girtz,Cold Roll,http://ufcstats.com/fighter-details/81f1810f72df8f25
Jason,Glaza,,http://ufcstats.com/fighter-details/fda067e842b07466
Mike,Glenn,,http://ufcstats.com/fighter-details/ed133185689088b3
Ricky,Glenn,The Gladiator,http://ufcstats.com/fighter-details/814ff3018127e8fc
Ivan,Gnizditskiy,,http://ufcstats.com/fighter-details/057a241e4ba90c4d
Mark,Godbeer,The Hand Of,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
Clint,Godfrey,,http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc
Loopy,Godinez,,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
Jason,Godsey,,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
Allan,Goes,,http://ufcstats.com/fighter-details/e62b36885ecdac27
Billy Ray,Goff,,http://ufcstats.com/fighter-details/fa07345cc9db5cc9
Amiran,Gogoladze,,http://ufcstats.com/fighter-details/5d1636b6c1688502
Jonny,Goh,,http://ufcstats.com/fighter-details/e86af30738a5452a
Hannah,Goldy,24K,http://ufcstats.com/fighter-details/26e3f3928b1891d9
Marcelo,Golm,,http://ufcstats.com/fighter-details/ac29d508d78384c9
Denise,Gomes,Dee,http://ufcstats.com/fighter-details/cffb87059e645bd1
Sergio,Gomez,,http://ufcstats.com/fighter-details/af1e5c64b8663aa0
Frank,Gomez,,http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6
Alan,Gomez,,http://ufcstats.com/fighter-details/0a66de3a797cf73a
David,Gomez,,http://ufcstats.com/fighter-details/489413d3be819647
Ulysses,Gomez,Useless,http://ufcstats.com/fighter-details/1e35aa8955794580
Joey,Gomez,KO King,http://ufcstats.com/fighter-details/0778f94eb5d588a5
Luis,Gomez,Tiger Junior,http://ufcstats.com/fighter-details/513e84bfe65ff509
Joey,Gomez,,http://ufcstats.com/fighter-details/3a28e1e641366308
Edson,Gomez,,http://ufcstats.com/fighter-details/e90f4291f93708e6
Silvana,Gomez Juarez,La Malvada,http://ufcstats.com/fighter-details/b4880ef2f838d4e1
Takanori,Gomi,The Fireball Kid,http://ufcstats.com/fighter-details/3be081c29bf734d9
William,Gomis,Jaguar,http://ufcstats.com/fighter-details/e1d40e8782d80bc2
Akihiro,Gono,,http://ufcstats.com/fighter-details/b2acebbef8da14ea
Gabriel,Gonzaga,Napao,http://ufcstats.com/fighter-details/270b89c00ef0c55c
Justin,Gonzales,J-Train,http://ufcstats.com/fighter-details/94535f76f43b466a
Fernando,Gonzalez,The Menifee Maniac,http://ufcstats.com/fighter-details/be5aab761c40ef35
Nick,Gonzalez,The Ghost,http://ufcstats.com/fighter-details/28d8638ea0a71908
Fabian,Gonzalez,,http://ufcstats.com/fighter-details/69c071bc2621e8b0
Lewis,Gonzalez,Lethal,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53
Jason,Gonzalez,Nicoya,http://ufcstats.com/fighter-details/e45cfa47f504033a
Pearl,Gonzalez,,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
Jorge,Gonzalez,Street,http://ufcstats.com/fighter-details/ff175a137b395e2b
Mikey,Gonzalez,Rolls,http://ufcstats.com/fighter-details/de47c33e48b0ce38
Erick,Gonzalez,The Ghost Pepper,http://ufcstats.com/fighter-details/a2ccf35a88346a91
Jennifer,Gonzalez,Jefa,http://ufcstats.com/fighter-details/4f1a48f4e6ffb007
Kier,Gooch,,http://ufcstats.com/fighter-details/1bda4867f1baceac
Lyman,Good,Cyborg,http://ufcstats.com/fighter-details/4e0692ad070976e4
Jared,Gooden,NiteTrain,http://ufcstats.com/fighter-details/c730a0be691dc081
Gary,Goodridge,Big Daddy,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5
Jordan,Goodwin,,http://ufcstats.com/fighter-details/7f98d9d5a10fa25c
Gerard,Gordeau,,http://ufcstats.com/fighter-details/279093302a6f44b3
Eddie,Gordon,Truck,http://ufcstats.com/fighter-details/8cad40a75e5c97f5
Jared,Gordon,Flash,http://ufcstats.com/fighter-details/7026eca45f65377b
Tebaris,Gordon,Boom,http://ufcstats.com/fighter-details/68c4ca70067bf282
Malcolm,Gordon,X,http://ufcstats.com/fighter-details/dee294e9717012c2
